2018-10-22_10:38:15,6576.00,25.19
2018-10-22_10:38:23,6522.00,25.19
2018-10-22_10:38:30,6560.00,25.19
2018-10-22_10:38:37,6578.00,25.19
2018-10-22_10:38:45,6580.00,25.19
2018-10-22_10:38:52,6554.00,25.19
2018-10-22_10:38:59,6554.00,25.19
2018-10-22_10:39:06,6550.00,25.19
2018-10-22_10:39:14,6545.00,25.19
2018-10-22_10:39:21,6566.00,25.19
2018-10-22_10:39:28,6559.00,25.19
2018-10-22_10:39:35,6573.00,25.19
2018-10-22_10:39:43,6548.00,25.19
2018-10-22_10:39:50,6511.00,25.19
2018-10-22_10:39:57,6577.00,25.19
2018-10-22_10:40:05,6595.00,25.19
2018-10-22_10:40:12,6551.00,25.19
2018-10-22_10:40:19,6570.00,25.19
2018-10-22_10:40:26,6565.00,25.19
2018-10-22_10:40:34,6561.00,25.19
2018-10-22_10:40:41,6552.00,25.19
2018-10-22_10:40:48,6540.00,25.19
2018-10-22_10:40:55,6556.00,25.19
2018-10-22_10:41:03,6573.00,25.19
2018-10-22_10:41:10,6547.00,25.19
2018-10-22_10:41:17,6558.00,25.19
2018-10-22_10:41:25,6564.00,25.19
2018-10-22_10:41:32,6553.00,25.19
2018-10-22_10:41:39,6549.00,25.19
2018-10-22_10:41:46,6533.00,25.19
2018-10-22_10:41:54,6557.00,25.19
2018-10-22_10:42:01,6575.00,25.19
2018-10-22_10:42:08,6567.00,25.19
2018-10-22_10:42:16,6528.00,25.19
2018-10-22_10:42:23,6571.00,25.19
2018-10-22_10:42:30,6588.00,25.19
2018-10-22_10:42:37,6576.00,25.19
2018-10-22_10:42:45,6545.00,25.19
2018-10-22_10:42:52,6530.00,25.19
2018-10-22_10:42:59,6556.00,25.19
2018-10-22_10:43:06,6574.00,25.19
2018-10-22_10:43:14,6563.00,25.19
2018-10-22_10:43:21,6563.00,25.19
2018-10-22_10:43:28,6566.00,25.19
2018-10-22_10:43:36,6565.00,25.19
2018-10-22_10:43:43,6614.00,25.19
2018-10-22_10:43:50,6569.00,25.19
2018-10-22_10:43:57,6543.00,25.19
2018-10-22_10:44:05,6539.00,25.19
2018-10-22_10:44:12,6543.00,25.19
2018-10-22_10:44:19,6557.00,25.19
2018-10-22_10:44:26,6561.00,25.19
2018-10-22_10:44:34,6577.00,25.19
2018-10-22_10:44:41,6538.00,25.19
2018-10-22_10:44:48,6565.00,25.19
2018-10-22_10:44:56,6541.00,25.19
2018-10-22_10:45:03,6571.00,25.19
2018-10-22_10:45:10,6544.00,25.19
2018-10-22_10:45:17,6567.00,25.19
2018-10-22_10:45:25,6547.00,25.19
2018-10-22_10:45:32,6544.00,25.19
2018-10-22_10:45:39,6546.00,25.19
2018-10-22_10:45:47,6553.00,25.19
2018-10-22_10:45:54,6557.00,25.19
2018-10-22_10:46:01,6541.00,25.19
2018-10-22_10:46:08,6559.00,25.19
2018-10-22_10:46:16,6559.00,25.19
2018-10-22_10:46:23,6548.00,25.19
2018-10-22_10:46:30,6559.00,25.19
2018-10-22_10:46:37,6537.00,25.19
2018-10-22_10:46:45,6564.00,25.19
2018-10-22_10:46:52,6570.00,25.19
2018-10-22_10:46:59,6536.00,25.19
2018-10-22_10:47:07,6557.00,25.19
2018-10-22_10:47:14,6566.00,25.19
2018-10-22_10:47:21,6537.00,25.19
2018-10-22_10:47:28,6526.00,25.19
2018-10-22_10:47:36,6546.00,25.19
2018-10-22_10:47:43,6529.00,25.19
2018-10-22_10:47:50,6535.00,25.19
2018-10-22_10:47:57,6539.00,25.19
2018-10-22_10:48:05,6547.00,25.25
2018-10-22_10:48:12,6559.00,25.19
2018-10-22_10:48:19,6561.00,25.19
2018-10-22_10:48:27,6560.00,25.19
2018-10-22_10:48:34,6535.00,25.19
2018-10-22_10:48:41,6558.00,25.19
2018-10-22_10:48:48,6576.00,25.19
2018-10-22_10:48:56,6545.00,25.19
2018-10-22_10:49:03,6542.00,25.19
2018-10-22_10:49:10,6538.00,25.19
2018-10-22_10:49:18,6535.00,25.19
2018-10-22_10:49:25,6540.00,25.25
2018-10-22_10:49:32,6517.00,25.25
2018-10-22_10:49:39,6541.00,25.25
2018-10-22_10:49:47,6554.00,25.25
2018-10-22_10:49:54,6541.00,25.25
2018-10-22_10:50:01,6563.00,25.25
2018-10-22_10:50:08,6545.00,25.25
2018-10-22_10:50:16,6529.00,25.25
2018-10-22_10:50:23,6557.00,25.25
2018-10-22_10:50:30,6538.00,25.25
2018-10-22_10:50:38,6551.00,25.25
2018-10-22_10:50:45,6498.00,25.25
2018-10-22_10:50:52,6561.00,25.25
2018-10-22_10:50:59,6547.00,25.19
2018-10-22_10:51:07,6560.00,25.19
2018-10-22_10:51:14,6555.00,25.19
2018-10-22_10:51:21,6515.00,25.19
2018-10-22_10:51:28,6528.00,25.25
2018-10-22_10:51:36,6545.00,25.19
2018-10-22_10:51:43,6530.00,25.25
2018-10-22_10:51:50,6523.00,25.25
2018-10-22_10:51:58,6552.00,25.19
2018-10-22_10:52:05,6526.00,25.25
2018-10-22_10:52:12,6519.00,25.19
2018-10-22_10:52:19,6534.00,25.19
2018-10-22_10:52:27,6547.00,25.19
2018-10-22_10:52:34,6537.00,25.19
2018-10-22_10:52:41,6541.00,25.19
2018-10-22_10:52:49,6550.00,25.19
